,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Day,Month,Source,Destination,Hour_of_Dept,Minute_of_Dept,Duration_in_Minutes,Stops,Additional_Info,Price
5973,0,1,0,0,0,0,0,0,0,0,0,0,27,5,5,5,16,40,1595,3,1,9968
5974,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,5,13,25,1775,3,1,15129
5975,0,0,0,1,0,0,0,0,0,0,0,0,6,5,4,4,7,10,330,2,1,4864
5976,0,1,0,0,0,0,0,0,0,0,0,0,3,6,5,5,17,20,965,2,1,7480
5977,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,7,0,710,2,1,15867
5978,0,0,0,0,1,0,0,0,0,0,0,0,21,5,4,4,9,35,750,2,1,13067
5979,0,1,0,0,0,0,0,0,0,0,0,0,9,5,4,4,16,50,905,2,1,8366
5980,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,5,12,55,1820,3,1,21571
5981,1,0,0,0,0,0,0,0,0,0,0,0,12,5,3,3,4,55,170,1,1,4282
5982,0,1,0,0,0,0,0,0,0,0,0,0,9,5,5,5,16,55,1580,3,1,13591
5983,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,20,20,1625,2,1,7927
5984,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,15,0,1680,2,1,14714
5985,0,0,0,0,1,0,0,0,0,0,0,0,12,3,3,6,18,55,1275,2,1,11087
5986,0,1,0,0,0,0,0,0,0,0,0,0,1,3,5,5,4,0,1660,2,1,28322
5987,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,17,0,1570,2,1,9314
5988,0,0,0,1,0,0,0,0,0,0,0,0,9,6,5,5,15,10,290,2,1,7060
5989,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,11,35,145,1,1,7900
5990,0,0,0,0,1,0,0,0,0,0,0,0,24,6,2,2,2,55,85,1,1,5678
5991,0,0,0,1,0,0,0,0,0,0,0,0,24,4,4,4,19,35,275,2,1,4860
5992,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,2,5,45,90,1,1,2017
5993,0,0,0,1,0,0,0,0,0,0,0,0,12,6,4,4,8,10,290,2,1,5069
5994,0,0,0,0,0,0,0,0,0,0,1,0,9,6,4,4,7,10,1655,2,1,9397
5995,0,0,0,1,0,0,0,0,0,0,0,0,6,4,5,5,10,35,300,2,1,5073
5996,0,1,0,0,0,0,0,0,0,0,0,0,24,3,4,4,5,55,1040,4,1,15145
5997,0,0,0,0,0,0,1,0,0,0,0,0,24,6,5,5,9,15,600,2,1,8099
5998,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,6,11,50,480,2,1,14594
5999,0,0,0,1,0,0,0,0,0,0,0,0,27,3,5,5,14,30,185,1,1,4729
6000,0,0,0,1,0,0,0,0,0,0,0,0,21,5,4,4,22,15,155,1,1,4804
6001,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,11,40,440,3,1,19644
6002,0,1,0,0,0,0,0,0,0,0,0,0,27,3,5,5,19,45,1410,3,1,8656
6003,0,0,0,0,1,0,0,0,0,0,0,0,9,6,5,5,9,40,1615,3,1,13014
6004,0,0,0,1,0,0,0,0,0,0,0,0,27,3,5,5,6,40,570,2,1,6442
6005,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,5,13,0,1415,2,1,12373
6006,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,9,35,1730,2,1,10539
6007,0,0,0,0,1,0,0,0,0,0,0,0,21,5,4,4,20,0,800,2,1,10844
6008,0,0,0,0,0,0,0,0,0,0,1,0,6,6,4,4,17,0,965,2,1,8452
6009,0,0,0,1,0,0,0,0,0,0,0,0,18,5,5,5,8,35,835,2,1,7144
6010,0,0,0,0,0,0,0,0,1,0,0,0,9,3,3,6,20,30,170,1,1,5126
6011,0,0,0,0,0,0,1,0,0,0,0,0,12,6,5,5,19,0,390,2,1,6795
6012,0,0,0,0,1,0,0,0,0,0,0,0,12,5,4,4,21,10,775,2,1,8586
6013,0,0,0,0,0,0,0,0,1,0,0,0,18,5,4,4,9,0,145,1,1,4439
6014,0,0,0,0,0,0,0,0,1,0,0,0,15,3,3,6,9,35,175,1,1,6205
6015,0,0,0,1,0,0,0,0,0,0,0,0,6,5,3,3,0,30,175,1,1,4284
6016,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,16,30,425,2,1,14571
6017,1,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,19,55,150,1,1,3807
6018,0,0,0,0,0,0,0,0,1,0,0,0,6,3,4,4,6,55,160,1,1,3850
6019,0,0,0,0,0,0,0,0,1,0,0,0,18,5,4,4,11,35,435,2,1,8479
6020,0,0,0,0,0,0,1,0,0,0,0,0,18,5,5,5,9,0,720,2,1,8073
6021,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3,3,13,0,170,1,1,3943
6022,0,0,0,1,0,0,0,0,0,0,0,0,9,5,1,1,11,35,145,1,1,4332
6023,0,0,0,0,0,0,0,0,1,0,0,0,27,4,4,4,17,10,150,1,1,4174
6024,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,6,11,50,1265,2,2,14594
6025,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,5,30,810,3,1,11507
6026,0,0,0,0,0,0,1,0,0,0,0,0,15,6,5,5,7,10,920,2,1,6093
6027,0,0,0,1,0,0,0,0,0,0,0,0,24,3,3,6,18,25,175,1,1,8033
6028,0,0,0,1,0,0,0,0,0,0,0,0,27,6,3,3,16,55,180,1,1,4823
6029,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,21,25,910,3,1,13292
6030,0,0,0,0,0,0,1,0,0,0,0,0,15,6,5,5,11,40,455,2,1,9526
6031,0,0,0,0,0,0,0,0,1,0,0,0,21,3,4,4,22,20,140,1,1,3815
6032,0,0,0,1,0,0,0,0,0,0,0,0,27,6,1,1,13,15,140,1,1,3597
6033,0,0,0,0,1,0,0,0,0,0,0,0,15,6,5,5,14,35,830,3,1,13376
6034,0,0,0,0,0,0,0,0,1,0,0,0,9,5,2,2,5,45,90,1,1,2017
6035,0,1,0,0,0,0,0,0,0,0,0,0,24,3,4,4,9,25,955,3,1,11853
6036,0,0,0,0,1,0,0,0,0,0,0,0,12,6,5,5,13,0,360,2,1,10262
6037,0,0,0,0,0,0,0,0,1,0,0,0,24,3,1,1,9,30,155,1,1,3859
6038,0,1,0,0,0,0,0,0,0,0,0,0,9,6,4,4,7,0,1345,3,1,12744
6039,0,0,0,0,0,0,1,0,0,0,0,0,1,6,5,5,17,50,460,3,1,18485
6040,0,1,0,0,0,0,0,0,0,0,0,0,6,5,4,4,9,50,1385,3,1,13227
6041,0,0,0,1,0,0,0,0,0,0,0,0,21,6,1,1,19,35,140,1,1,3597
6042,0,0,0,1,0,0,0,0,0,0,0,0,12,5,4,4,15,15,150,1,1,4804
6043,0,0,0,1,0,0,0,0,0,0,0,0,15,6,3,3,6,5,165,1,1,4423
6044,0,0,0,0,1,0,0,0,0,0,0,0,9,6,5,5,15,0,1295,2,1,10262
6045,0,0,0,0,0,0,0,0,1,0,0,0,6,5,1,1,9,45,135,1,1,3543
6046,0,0,0,1,0,0,0,0,0,0,0,0,12,4,4,4,21,25,160,1,1,4174
6047,0,0,0,0,0,0,0,0,1,0,0,0,9,3,5,5,16,35,375,2,1,7084
6048,0,1,0,0,0,0,0,0,0,0,0,0,15,5,4,4,9,50,1385,3,1,14960
6049,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,6,30,590,2,1,13339
6050,0,0,0,0,1,0,0,0,0,0,0,0,12,4,3,3,8,20,180,1,1,7229
6051,0,0,0,1,0,0,0,0,0,0,0,0,18,5,5,5,5,5,665,2,1,6818
6052,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,6,45,1300,3,1,13376
6053,0,0,0,1,0,0,0,0,0,0,0,0,9,6,5,5,15,0,630,2,1,6316
6054,0,1,0,0,0,0,0,0,0,0,0,0,18,6,5,5,18,5,185,1,1,5201
6055,0,0,0,1,0,0,0,0,0,0,0,0,18,5,5,5,23,30,305,2,1,10958
6056,0,0,0,1,0,0,0,0,0,0,0,0,21,6,1,1,11,35,145,1,1,3858
6057,0,0,0,0,1,0,0,0,0,0,0,0,9,6,5,5,13,0,360,2,1,10262
6058,0,1,0,0,0,0,0,0,0,0,0,0,24,5,4,4,9,10,245,2,1,8996
6059,0,0,0,0,1,0,0,0,0,0,0,0,27,3,5,5,5,10,2315,3,1,8098
6060,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,8,20,135,1,1,3543
6061,0,0,0,0,0,0,1,0,0,0,0,0,24,5,5,5,7,30,690,2,1,10529
6062,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,2,15,995,2,1,7438
6063,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,5,14,0,865,2,1,12373
6064,0,0,0,1,0,0,0,0,0,0,0,0,27,5,3,3,7,10,175,1,1,4823
6065,0,0,0,0,1,0,0,0,0,0,0,0,21,6,3,3,8,20,180,1,1,5769
6066,0,0,0,0,0,0,1,0,0,0,0,0,21,3,5,5,7,0,380,2,1,9042
6067,0,1,0,0,0,0,0,0,0,0,0,0,6,4,5,5,17,20,965,2,1,4697
6068,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,4,14,5,345,2,1,10844
6069,1,0,0,0,0,0,0,0,0,0,0,0,9,6,3,3,4,55,170,1,1,8420
6070,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,7,10,540,2,1,7563
6071,0,1,0,0,0,0,0,0,0,0,0,0,15,5,5,5,20,40,765,2,1,7480
6072,0,0,0,0,1,0,0,0,0,0,0,0,6,5,3,3,11,10,175,1,1,4030
6073,0,0,0,0,0,0,1,0,0,0,0,0,12,6,5,5,7,10,920,2,1,6513
6074,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,10,20,435,2,1,8355
6075,0,0,0,0,0,0,1,0,0,0,0,0,21,5,5,5,15,5,625,3,1,16655
6076,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,5,45,750,2,1,10844
6077,0,0,0,0,0,0,0,0,1,0,0,0,21,6,4,4,17,10,150,1,1,3873
6078,0,0,0,1,0,0,0,0,0,0,0,0,9,6,4,4,15,15,150,1,1,5224
6079,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,16,30,1170,2,1,10844
6080,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,4,5,30,170,1,1,4778
6081,0,0,0,0,1,0,0,0,0,0,0,0,9,3,5,5,20,50,1320,2,1,16289
6082,0,1,0,0,0,0,0,0,0,0,0,0,18,3,5,5,5,10,170,1,1,5674
6083,0,1,0,0,0,0,0,0,0,0,0,0,12,3,2,2,6,0,1795,3,1,12854
6084,0,1,0,0,0,0,0,0,0,0,0,0,9,3,3,6,22,0,785,2,1,8425
6085,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,5,30,2240,3,1,9328
6086,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,5,2,15,795,2,1,17057
6087,0,0,0,0,1,0,0,0,0,0,0,0,3,5,3,3,19,50,180,1,1,7229
6088,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,5,11,30,570,2,1,14871
6089,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,12,15,1845,3,1,14300
6090,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,21,10,730,2,1,8529
6091,0,0,0,0,0,0,1,0,0,0,0,0,9,6,5,5,4,55,845,2,1,10877
6092,0,0,0,1,0,0,0,0,0,0,0,0,21,5,4,4,17,35,280,2,1,5386
6093,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,10,45,485,2,1,11622
6094,0,0,0,0,0,0,1,0,0,0,0,0,27,5,5,5,3,50,910,2,1,10197
6095,1,0,0,0,0,0,0,0,0,0,0,0,21,5,5,5,16,45,345,2,1,8028
6096,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,2,12,0,90,1,1,2754
6097,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,8,15,790,2,1,6781
6098,0,0,0,0,0,0,0,0,1,0,0,0,21,5,4,4,17,10,150,1,1,3841
6099,0,0,0,0,0,0,1,0,0,0,0,0,6,6,5,5,10,20,535,2,1,8266
6100,0,0,0,1,0,0,0,0,0,0,0,0,24,3,3,6,7,10,175,1,1,6144
6101,0,0,0,0,1,0,0,0,0,0,0,0,24,4,3,3,11,10,175,1,1,4544
6102,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,5,30,425,3,1,14441
6103,0,1,0,0,0,0,0,0,0,0,0,0,12,6,2,2,21,5,80,1,1,3100
6104,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,20,25,1080,2,1,13067
6105,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,18,55,1720,2,1,8529
6106,0,0,0,1,0,0,0,0,0,0,0,0,15,5,5,5,8,35,455,2,1,6442
6107,0,0,0,0,0,0,1,0,0,0,0,0,27,6,5,5,10,20,640,2,1,6480
6108,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,10,30,1490,2,1,11003
6109,0,0,0,0,0,0,0,0,0,0,1,0,12,6,3,3,21,0,170,1,1,4668
6110,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,4,6,30,1330,2,1,13941
6111,0,0,0,0,0,0,0,0,0,0,1,0,12,5,4,4,7,10,700,2,1,8820
6112,0,1,0,0,0,0,0,0,0,0,0,0,9,3,5,5,17,45,315,2,1,9064
6113,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,8,25,685,2,1,10844
6114,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,5,30,810,3,1,15129
6115,0,0,0,0,0,0,1,0,0,0,0,0,9,5,5,5,7,10,540,2,1,6513
6116,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,17,0,395,2,1,14676
6117,0,0,0,1,0,0,0,0,0,0,0,0,18,5,3,3,7,10,175,1,1,4823
6118,0,0,0,1,0,0,0,0,0,0,0,0,12,4,4,4,15,15,150,1,1,4174
6119,0,0,0,0,1,0,0,0,0,0,0,0,9,3,5,5,15,55,750,3,1,19172
6120,0,0,0,0,0,0,0,0,1,0,0,0,12,4,3,3,5,55,160,1,1,4423
6121,0,0,0,0,0,0,0,0,1,0,0,0,12,6,4,4,6,55,155,1,1,3873
6122,0,0,0,1,0,0,0,0,0,0,0,0,3,6,5,5,21,50,345,2,1,7189
6123,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,6,30,1330,2,1,13731
6124,0,0,0,0,1,0,0,0,0,0,0,0,12,5,4,4,9,35,1520,2,1,14151
6125,0,1,0,0,0,0,0,0,0,0,0,0,21,5,1,1,11,40,135,1,1,4667
6126,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,19,10,1995,3,1,8834
6127,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,20,25,1365,2,1,11467
6128,0,0,0,0,0,0,0,0,0,0,1,0,6,3,2,2,8,45,480,2,1,12395
6129,0,0,0,0,0,0,1,0,0,0,0,0,21,5,5,5,17,15,460,2,1,7858
6130,0,0,0,1,0,0,0,0,0,0,0,0,24,5,4,4,20,20,155,1,1,4804
6131,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,20,25,800,2,1,13469
6132,0,0,0,1,0,0,0,0,0,0,0,0,6,3,5,5,14,30,185,1,1,7673
6133,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,17,0,1500,2,1,14151
6134,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,15,0,1295,2,1,10262
6135,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,9,40,1615,3,1,13014
6136,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,5,13,0,360,2,1,12373
6137,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,10,0,540,2,1,11399
6138,0,0,0,0,0,0,0,0,1,0,0,0,6,5,3,3,9,30,170,1,1,3971
6139,0,0,0,0,0,0,1,0,0,0,0,0,27,6,5,5,6,0,900,2,1,6007
6140,0,1,0,0,0,0,0,0,0,0,0,0,15,3,3,6,10,30,745,2,1,6383
6141,0,0,0,1,0,0,0,0,0,0,0,0,12,5,3,3,8,30,170,1,1,5740
6142,0,0,0,0,0,0,0,0,1,0,0,0,15,6,2,2,13,15,90,1,1,1965
6143,0,0,0,0,0,0,1,0,0,0,0,0,21,3,5,5,7,10,850,3,1,5935
6144,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,4,9,35,165,1,1,4174
6145,0,0,0,1,0,0,0,0,0,0,0,0,21,3,5,5,4,45,515,2,1,7738
6146,0,1,0,0,0,0,0,0,0,0,0,0,24,5,5,5,22,0,1275,3,1,10441
6147,0,1,0,0,0,0,0,0,0,0,0,0,15,3,2,2,21,5,80,1,1,3100
6148,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,17,30,1530,2,1,14714
6149,0,0,0,0,0,0,0,0,0,0,1,0,9,6,4,4,17,0,1550,2,1,9135
6150,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,16,50,1540,2,1,7893
6151,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,17,0,395,2,1,12121
6152,0,1,0,0,0,0,0,0,0,0,0,0,9,6,5,5,14,10,180,1,1,6094
6153,0,0,0,1,0,0,0,0,0,0,0,0,9,6,3,3,10,10,170,1,1,4423
6154,0,0,0,0,1,0,0,0,0,0,0,0,21,3,3,6,20,35,665,2,1,7832
6155,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,3,11,30,170,1,1,5403
6156,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4,4,9,0,145,1,1,3841
6157,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,10,45,1060,3,1,11093
6158,0,0,0,0,1,0,0,0,0,0,0,0,24,4,3,3,19,50,180,1,1,7229
6159,0,0,0,1,0,0,0,0,0,0,0,0,27,5,3,3,16,55,180,1,1,4823
6160,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,9,35,575,2,1,11467
6161,0,0,0,1,0,0,0,0,0,0,0,0,1,5,4,4,7,10,330,2,1,6111
6162,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,4,17,0,1075,2,1,8066
6163,0,0,0,1,0,0,0,0,0,0,0,0,27,3,5,5,4,45,975,2,1,7258
6164,0,1,0,0,0,0,0,0,0,0,0,0,27,3,5,5,5,10,170,1,1,4729
6165,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,9,10,580,2,1,15135
6166,0,1,0,0,0,0,0,0,0,0,0,0,24,5,4,4,9,25,955,3,1,12718
6167,0,0,0,0,1,0,0,0,0,0,0,0,18,6,2,2,2,55,85,1,1,5678
6168,0,0,0,1,0,0,0,0,0,0,0,0,24,6,5,5,6,50,320,2,1,5298
6169,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,11,40,785,2,1,14815
6170,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,5,30,1375,3,1,13014
6171,0,0,0,0,0,0,0,0,1,0,0,0,18,5,4,4,9,0,145,1,1,4491
6172,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,10,20,510,2,1,11421
6173,0,0,0,0,1,0,0,0,0,0,0,0,18,3,3,6,8,0,1420,2,1,12284
6174,0,0,0,0,1,0,0,0,0,0,0,0,12,5,3,3,6,0,165,1,1,7229
6175,0,0,0,1,0,0,0,0,0,0,0,0,15,4,3,3,7,10,175,1,1,4823
6176,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,20,55,450,2,1,12898
6177,0,0,0,0,0,0,1,0,0,0,0,0,27,6,5,5,7,5,835,2,1,13587
6178,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,9,0,1165,2,1,12373
6179,0,0,0,0,0,0,1,0,0,0,0,0,21,3,5,5,7,10,910,2,1,5999
6180,0,1,0,0,0,0,0,0,0,0,0,0,18,5,4,4,8,20,610,3,1,10907
6181,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,9,35,690,2,1,14151
6182,0,0,0,1,0,0,0,0,0,0,0,0,12,5,3,3,23,30,170,1,1,4591
6183,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,14,5,375,2,1,19225
6184,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,14,5,1315,2,1,9663
6185,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,6,30,705,2,1,10844
6186,0,0,0,0,0,0,1,0,0,0,0,0,9,5,5,5,13,0,480,2,1,13727
6187,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,9,35,690,2,1,14151
6188,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,18,15,1100,2,1,10262
6189,0,0,0,0,0,0,0,0,1,0,0,0,12,6,4,4,9,0,145,1,1,3873
6190,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,19,30,535,3,1,13014
6191,0,1,0,0,0,0,0,0,0,0,0,0,21,6,4,4,14,15,150,1,1,5510
6192,0,0,0,0,1,0,0,0,0,0,0,0,9,3,5,5,10,45,1060,3,1,17282
6193,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,9,45,695,3,1,6653
6194,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,5,9,55,315,2,1,12214
6195,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,2,13,55,90,1,1,3625
6196,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,6,8,30,180,1,1,6860
6197,0,0,1,0,0,0,0,0,0,0,0,0,24,6,5,5,10,35,540,2,1,3876
6198,0,0,0,0,0,0,0,0,0,0,1,0,27,4,3,3,19,30,165,1,1,5613
6199,0,1,0,0,0,0,0,0,0,0,0,0,27,3,5,5,5,55,1545,3,1,8971
6200,0,0,0,0,1,0,0,0,0,0,0,0,21,5,3,3,19,50,180,1,1,4030
6201,0,0,0,1,0,0,0,0,0,0,0,0,27,3,5,5,15,0,635,2,1,8075
6202,0,0,0,0,0,0,1,0,0,0,0,0,15,6,5,5,6,0,900,2,1,7005
6203,0,0,0,1,0,0,0,0,0,0,0,0,6,3,4,4,22,10,165,1,1,4778
6204,0,0,0,0,0,0,0,0,0,0,1,0,9,5,1,1,7,5,135,1,1,3687
6205,0,0,0,0,1,0,0,0,0,0,0,0,9,6,5,5,11,30,1015,2,1,10262
6206,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,5,5,55,1545,3,1,15113
6207,0,0,0,1,0,0,0,0,0,0,0,0,6,5,5,5,10,35,895,2,1,6979
6208,0,0,0,0,0,0,1,0,0,0,0,0,21,3,5,5,7,5,545,2,1,6717
6209,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,8,55,845,2,1,16736
6210,0,1,0,0,0,0,0,0,0,0,0,0,15,3,3,6,11,50,480,2,1,7192
6211,0,0,0,1,0,0,0,0,0,0,0,0,15,4,4,4,6,20,250,2,1,4226
6212,0,0,0,0,0,0,1,0,0,0,0,0,21,5,5,5,8,30,630,2,1,9627
6213,0,0,0,0,1,0,0,0,0,0,0,0,3,4,5,5,2,15,1005,2,1,4757
6214,0,0,0,0,1,0,0,0,0,0,0,0,24,5,4,4,14,5,510,2,1,14571
6215,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,6,50,220,2,1,5162
6216,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,16,30,1430,2,1,10844
6217,0,0,0,0,0,0,0,0,1,0,0,0,21,3,4,4,9,0,150,1,1,3815
6218,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,11,40,1310,2,1,17261
6219,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,21,25,615,2,1,16736
6220,0,0,0,0,0,0,0,0,1,0,0,0,21,6,4,4,9,0,145,1,1,3841
6221,0,0,0,0,1,0,0,0,0,0,0,0,24,5,4,4,14,5,400,2,1,10844
6222,0,0,0,1,0,0,0,0,0,0,0,0,21,3,5,5,10,45,615,2,1,6838
6223,0,1,0,0,0,0,0,0,0,0,0,0,12,5,4,4,12,0,1515,2,1,6612
6224,0,1,0,0,0,0,0,0,0,0,0,0,9,3,3,6,13,20,170,1,1,8851
6225,0,0,0,0,0,0,0,0,0,0,1,0,6,3,2,2,8,45,670,2,1,12395
6226,1,0,0,0,0,0,0,0,0,0,0,0,24,6,3,3,4,55,170,1,1,4282
6227,0,0,0,0,1,0,0,0,0,0,0,0,21,5,4,4,20,0,800,2,1,14781
6228,0,0,0,0,0,0,1,0,0,0,0,0,12,6,5,5,9,45,765,2,1,9646
6229,0,0,0,1,0,0,0,0,0,0,0,0,27,5,5,5,15,0,630,2,1,6628
6230,0,0,0,0,0,0,0,0,0,0,1,0,18,6,3,3,7,0,160,1,1,4668
6231,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,18,0,455,2,1,16863
6232,0,0,0,0,0,0,1,0,0,0,0,0,9,6,5,5,7,0,720,2,1,12192
6233,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,2,15,1570,2,1,12719
6234,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,21,50,885,2,1,12898
6235,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,19,45,1395,2,1,10262
6236,0,0,0,0,0,0,0,0,1,0,0,0,24,5,4,4,15,55,330,2,1,7804
6237,0,0,0,1,0,0,0,0,0,0,0,0,18,4,4,4,4,40,155,1,1,4174
6238,0,0,0,1,0,0,0,0,0,0,0,0,27,6,2,2,20,5,95,1,1,2227
6239,0,0,0,0,1,0,0,0,0,0,0,0,18,3,3,6,22,50,610,2,1,11087
6240,0,0,0,0,0,0,1,0,0,0,0,0,21,3,5,5,8,0,650,2,1,11667
6241,0,1,0,0,0,0,0,0,0,0,0,0,6,3,5,5,18,5,185,1,1,7931
6242,0,0,0,1,0,0,0,0,0,0,0,0,12,6,1,1,22,5,140,1,1,5277
6243,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,6,30,705,2,1,13626
6244,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,18,15,610,2,1,12373
6245,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,6,30,700,2,1,10031
6246,0,0,0,0,1,0,0,0,0,0,0,0,12,5,4,4,16,30,1695,2,1,10844
6247,0,0,1,0,0,0,0,0,0,0,0,0,9,5,5,5,10,35,540,2,1,6591
6248,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,5,18,15,1485,2,1,5406
6249,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,21,10,1150,2,1,10844
6250,0,0,0,0,0,0,0,0,1,0,0,0,27,5,2,2,22,45,90,1,1,2017
6251,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,5,10,0,1595,2,1,12373
6252,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,7,0,735,2,1,8669
6253,1,0,0,0,0,0,0,0,0,0,0,0,27,3,5,5,7,55,470,2,1,6151
6254,0,0,0,0,0,0,1,0,0,0,0,0,18,5,5,5,9,45,765,2,1,10348
6255,0,0,0,0,1,0,0,0,0,0,0,0,24,3,3,6,19,55,160,1,1,8016
6256,0,0,0,1,0,0,0,0,0,0,0,0,12,6,3,3,8,30,170,1,1,4823
6257,0,1,0,0,0,0,0,0,0,0,0,0,21,5,4,4,14,15,150,1,1,5510
6258,0,1,0,0,0,0,0,0,0,0,0,0,18,3,2,2,6,20,80,1,1,3100
6259,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,18,15,1485,2,1,10262
